counter,email,phoneNumber,creditCard,deviceID,billingAddress,shippingAddress,transactionID,fraud,ipPrefix
814,5237@gmail.com,662918169,5.63E+15,6638224-E32X-500,37441 FakeData Rd,36075 FakeData Rd,tx814,0,727.150.746.441
815,9078@gmail.com,528075972,5.29E+15,8962946-E32X-500,26452 FakeData Rd,17852 FakeData Rd,tx815,0,385.640.784.856
816,1779@gmail.com,767784466,5.32E+15,2175031-E32X-500,30901 FakeData Rd,36343 FakeData Rd,tx816,0,565.123.122.583
817,2051@gmail.com,591663087,5.29E+15,752182-E32X-500,13566 FakeData Rd,65096 FakeData Rd,tx817,0,770.351.297.833
818,5017@gmail.com,535052006,5.90E+15,1338460-E32X-500,59415 FakeData Rd,36081 FakeData Rd,tx818,0,279.989.34.961
819,1135@gmail.com,739439628,5.40E+15,7687638-E32X-500,22324 FakeData Rd,8423 FakeData Rd,tx819,0,799.676.648.849
820,303@gmail.com,454634081,5.88E+15,6011993-E32X-500,79845 FakeData Rd,3397 FakeData Rd,tx820,0,247.676.476.652
821,5498@gmail.com,601593475,5.33E+15,5428596-E32X-500,74434 FakeData Rd,61131 FakeData Rd,tx821,0,862.792.899.908
822,6509@gmail.com,579619592,5.72E+15,6982011-E32X-500,64885 FakeData Rd,15505 FakeData Rd,tx822,0,986.818.571.108
823,3639@gmail.com,800861121,5.50E+15,521406-E32X-500,44157 FakeData Rd,72161 FakeData Rd,tx823,0,315.911.975.746
824,6242@gmail.com,571302789,5.81E+15,7956915-E32X-500,7046 FakeData Rd,26386 FakeData Rd,tx824,0,155.227.263.877
825,6868@gmail.com,541690455,5.43E+15,7368180-E32X-500,8851 FakeData Rd,42887 FakeData Rd,tx825,0,497.714.801.830
826,6409@gmail.com,860293303,5.43E+15,5321325-E32X-500,17448 FakeData Rd,54731 FakeData Rd,tx826,1,503.883.217.128
827,4484@gmail.com,720989125,5.78E+15,8844197-E32X-500,41006 FakeData Rd,37494 FakeData Rd,tx827,0,309.872.773.800
828,2428@gmail.com,593390981,5.54E+15,1694061-E32X-500,4701 FakeData Rd,36823 FakeData Rd,tx828,0,125.680.750.594
829,9529@gmail.com,794126476,5.27E+15,9806840-E32X-500,58939 FakeData Rd,51478 FakeData Rd,tx829,0,823.904.544.80
830,1790@gmail.com,807019128,5.81E+15,9200492-E32X-500,34625 FakeData Rd,73376 FakeData Rd,tx830,0,652.709.805.28
831,2448@gmail.com,875370058,5.49E+15,7579196-E32X-500,38422 FakeData Rd,58690 FakeData Rd,tx831,0,861.119.227.62
832,5313@gmail.com,764175271,5.79E+15,5349588-E32X-500,85215 FakeData Rd,3149 FakeData Rd,tx832,0,374.776.657.58
833,104@gmail.com,802214751,5.21E+15,3670567-E32X-500,64348 FakeData Rd,60875 FakeData Rd,tx833,1,378.313.108.152
834,1496@gmail.com,735989867,5.32E+15,5778074-E32X-500,62369 FakeData Rd,38634 FakeData Rd,tx834,0,992.261.800.626
835,8260@gmail.com,659583067,5.62E+15,6166192-E32X-500,22985 FakeData Rd,2927 FakeData Rd,tx835,0,925.758.368.111
836,6745@gmail.com,650056107,5.42E+15,8978980-E32X-500,61312 FakeData Rd,42003 FakeData Rd,tx836,0,360.711.481.78
837,1416@gmail.com,442732809,5.55E+15,8864374-E32X-500,66407 FakeData Rd,1970 FakeData Rd,tx837,0,458.571.965.162
838,6016@gmail.com,813652944,5.72E+15,9202182-E32X-500,25402 FakeData Rd,2880 FakeData Rd,tx838,0,675.980.793.216
839,4811@gmail.com,446713061,5.62E+15,8116992-E32X-500,49987 FakeData Rd,29432 FakeData Rd,tx839,1,239.898.612.231
840,9381@gmail.com,439775263,5.69E+15,2258951-E32X-500,43583 FakeData Rd,73253 FakeData Rd,tx840,0,548.777.269.537
841,8736@gmail.com,674910238,5.71E+15,294042-E32X-500,22629 FakeData Rd,42410 FakeData Rd,tx841,0,945.101.818.204
842,9817@gmail.com,569705482,5.26E+15,157954-E32X-500,73511 FakeData Rd,2354 FakeData Rd,tx842,0,163.879.641.686
843,3283@gmail.com,781359264,5.48E+15,929755-E32X-500,85241 FakeData Rd,22100 FakeData Rd,tx843,1,730.829.35.391
844,6095@gmail.com,691898102,5.21E+15,2918146-E32X-500,5070 FakeData Rd,89924 FakeData Rd,tx844,0,884.997.37.968
845,2545@gmail.com,699555928,5.24E+15,3054022-E32X-500,7396 FakeData Rd,52292 FakeData Rd,tx845,0,725.700.224.94
846,4318@gmail.com,409394116,5.74E+15,1914079-E32X-500,64928 FakeData Rd,81853 FakeData Rd,tx846,0,328.429.988.911
847,4631@gmail.com,434418844,5.76E+15,4624456-E32X-500,71849 FakeData Rd,73481 FakeData Rd,tx847,0,738.689.880.326
848,954@gmail.com,565033691,5.60E+15,6365432-E32X-500,47693 FakeData Rd,51379 FakeData Rd,tx848,0,605.634.441.269
849,8614@gmail.com,836232472,5.71E+15,2080978-E32X-500,47766 FakeData Rd,8457 FakeData Rd,tx849,0,860.557.158.368
850,9653@gmail.com,894781179,5.52E+15,3269032-E32X-500,19407 FakeData Rd,85396 FakeData Rd,tx850,0,600.818.63.688
851,3446@gmail.com,450390973,5.68E+15,8523057-E32X-500,36386 FakeData Rd,54055 FakeData Rd,tx851,0,111.666.105.59
852,2441@gmail.com,483120748,5.67E+15,9899103-E32X-500,80964 FakeData Rd,25641 FakeData Rd,tx852,0,858.168.769.581
853,9774@gmail.com,646104841,5.34E+15,9040352-E32X-500,70324 FakeData Rd,53132 FakeData Rd,tx853,0,950.122.561.221
854,9057@gmail.com,637496604,5.51E+15,7614278-E32X-500,68078 FakeData Rd,21331 FakeData Rd,tx854,0,789.219.534.900
855,3620@gmail.com,481749661,5.35E+15,3605461-E32X-500,53745 FakeData Rd,89403 FakeData Rd,tx855,0,558.209.442.601
856,8467@gmail.com,604477966,5.78E+15,1107934-E32X-500,9703 FakeData Rd,64192 FakeData Rd,tx856,0,364.916.975.558
857,6771@gmail.com,849163036,5.56E+15,3979045-E32X-500,79952 FakeData Rd,32552 FakeData Rd,tx857,0,854.348.956.544
858,7380@gmail.com,814069599,5.88E+15,2652333-E32X-500,75106 FakeData Rd,42334 FakeData Rd,tx858,0,656.989.25.567
859,9616@gmail.com,557125274,5.33E+15,985184-E32X-500,2745 FakeData Rd,79313 FakeData Rd,tx859,0,624.438.810.343
860,1892@gmail.com,591130581,5.82E+15,1821282-E32X-500,40284 FakeData Rd,72476 FakeData Rd,tx860,0,324.800.617.965
861,7854@gmail.com,823411199,5.74E+15,1830262-E32X-500,38986 FakeData Rd,27559 FakeData Rd,tx861,0,846.285.161.877
862,5953@gmail.com,433962503,5.84E+15,9191237-E32X-500,60726 FakeData Rd,9425 FakeData Rd,tx862,0,531.577.83.810
863,2003@gmail.com,782196127,5.64E+15,49280-E32X-500,88613 FakeData Rd,58353 FakeData Rd,tx863,0,316.935.103.596
864,7900@gmail.com,606689686,5.51E+15,2503113-E32X-500,17593 FakeData Rd,17405 FakeData Rd,tx864,0,362.927.586.205
865,4140@gmail.com,793765505,5.28E+15,9499657-E32X-500,45956 FakeData Rd,82322 FakeData Rd,tx865,0,314.542.325.826
866,4888@gmail.com,418570284,5.21E+15,4689889-E32X-500,16038 FakeData Rd,63066 FakeData Rd,tx866,0,482.482.959.571
867,404@gmail.com,774239582,5.47E+15,6094829-E32X-500,26358 FakeData Rd,21481 FakeData Rd,tx867,0,799.461.584.128
868,6860@gmail.com,529362684,5.30E+15,4222661-E32X-500,9173 FakeData Rd,35169 FakeData Rd,tx868,0,622.752.302.979
869,8925@gmail.com,820642920,5.49E+15,45900-E32X-500,9873 FakeData Rd,57008 FakeData Rd,tx869,0,345.668.77.940
870,9036@gmail.com,664671198,5.47E+15,7032744-E32X-500,76633 FakeData Rd,50034 FakeData Rd,tx870,0,702.451.294.277
871,4681@gmail.com,499432856,5.30E+15,1444749-E32X-500,25340 FakeData Rd,36451 FakeData Rd,tx871,0,775.992.572.148
872,5428@gmail.com,793564476,5.46E+15,1524471-E32X-500,84992 FakeData Rd,59995 FakeData Rd,tx872,0,266.224.169.878
873,3895@gmail.com,554633693,5.46E+15,6395681-E32X-500,85684 FakeData Rd,42820 FakeData Rd,tx873,0,939.531.164.718
874,1253@gmail.com,787972092,5.73E+15,3089753-E32X-500,48083 FakeData Rd,60007 FakeData Rd,tx874,0,609.912.418.678
875,2980@gmail.com,571597876,5.89E+15,2904058-E32X-500,26304 FakeData Rd,38281 FakeData Rd,tx875,0,459.511.838.419
876,6673@gmail.com,851780031,5.81E+15,3196556-E32X-500,38687 FakeData Rd,89797 FakeData Rd,tx876,0,343.734.832.668
877,2264@gmail.com,631569489,5.69E+15,9037493-E32X-500,22388 FakeData Rd,47448 FakeData Rd,tx877,0,535.106.475.658
878,7316@gmail.com,706318375,5.67E+15,9500863-E32X-500,86996 FakeData Rd,74882 FakeData Rd,tx878,0,596.697.15.978
879,8256@gmail.com,406646455,5.33E+15,7857702-E32X-500,62493 FakeData Rd,2908 FakeData Rd,tx879,0,821.118.835.587
880,6176@gmail.com,865025402,5.44E+15,9801218-E32X-500,66892 FakeData Rd,81309 FakeData Rd,tx880,0,914.113.813.852
881,5255@gmail.com,729168136,5.56E+15,8925883-E32X-500,82854 FakeData Rd,4358 FakeData Rd,tx881,0,614.215.168.653
882,3588@gmail.com,735121174,5.27E+15,9394972-E32X-500,3934 FakeData Rd,78489 FakeData Rd,tx882,0,569.453.592.352
883,1144@gmail.com,747031075,5.84E+15,3752658-E32X-500,6965 FakeData Rd,7495 FakeData Rd,tx883,0,794.918.654.275
884,1314@gmail.com,898420606,5.72E+15,7241402-E32X-500,66878 FakeData Rd,36457 FakeData Rd,tx884,0,385.240.176.752
885,8791@gmail.com,552123183,5.26E+15,3954573-E32X-500,31754 FakeData Rd,29882 FakeData Rd,tx885,0,988.162.690.323
886,7425@gmail.com,538355510,5.25E+15,4829916-E32X-500,38277 FakeData Rd,58863 FakeData Rd,tx886,0,196.876.636.483
887,8856@gmail.com,489913852,5.29E+15,81951-E32X-500,32097 FakeData Rd,24967 FakeData Rd,tx887,0,267.163.928.539
888,4833@gmail.com,462178339,5.30E+15,6488398-E32X-500,57188 FakeData Rd,7182 FakeData Rd,tx888,0,100.599.472.51
889,5388@gmail.com,574267512,5.77E+15,5493938-E32X-500,12896 FakeData Rd,20039 FakeData Rd,tx889,0,653.332.34.565
890,8134@gmail.com,685640809,5.24E+15,3500163-E32X-500,76866 FakeData Rd,3846 FakeData Rd,tx890,0,394.158.674.445
891,6985@gmail.com,408369113,5.48E+15,9813802-E32X-500,59545 FakeData Rd,57981 FakeData Rd,tx891,0,679.944.9.250
892,9108@gmail.com,852516957,5.88E+15,6869796-E32X-500,51670 FakeData Rd,85513 FakeData Rd,tx892,0,441.119.752.755
893,4135@gmail.com,509569457,5.65E+15,3668185-E32X-500,59791 FakeData Rd,49418 FakeData Rd,tx893,0,343.940.981.929
894,8719@gmail.com,446350386,5.32E+15,2440276-E32X-500,54836 FakeData Rd,27227 FakeData Rd,tx894,0,520.382.863.896
895,9779@gmail.com,441029401,5.38E+15,5255060-E32X-500,47654 FakeData Rd,77898 FakeData Rd,tx895,0,550.446.980.933
896,7889@gmail.com,465311378,5.39E+15,9669559-E32X-500,7077 FakeData Rd,50513 FakeData Rd,tx896,0,403.817.161.507
897,1212@gmail.com,806307780,5.28E+15,362503-E32X-500,82200 FakeData Rd,18495 FakeData Rd,tx897,0,162.435.556.994
898,6362@gmail.com,742793048,5.51E+15,1946384-E32X-500,31896 FakeData Rd,58004 FakeData Rd,tx898,0,310.955.262.411
899,9143@gmail.com,504777726,5.39E+15,8346228-E32X-500,12721 FakeData Rd,10098 FakeData Rd,tx899,0,804.267.366.512
900,8110@gmail.com,642935445,5.56E+15,2127399-E32X-500,37107 FakeData Rd,86143 FakeData Rd,tx900,0,900.730.944.266
901,283@gmail.com,600564654,5.47E+15,4167591-E32X-500,83610 FakeData Rd,31047 FakeData Rd,tx901,0,122.707.782.60
902,7286@gmail.com,513078000,5.24E+15,5346413-E32X-500,9189 FakeData Rd,59139 FakeData Rd,tx902,0,134.676.91.964
903,9930@gmail.com,473992207,5.57E+15,2450870-E32X-500,27599 FakeData Rd,44368 FakeData Rd,tx903,0,279.662.71.352
904,9716@gmail.com,542428356,5.60E+15,2318689-E32X-500,6191 FakeData Rd,49419 FakeData Rd,tx904,0,101.540.885.888
905,8232@gmail.com,457251345,5.59E+15,5654139-E32X-500,62744 FakeData Rd,72307 FakeData Rd,tx905,0,155.440.457.544
906,103@gmail.com,615443275,5.78E+15,2836835-E32X-500,39862 FakeData Rd,52405 FakeData Rd,tx906,0,913.773.1.389
907,9671@gmail.com,642079601,5.62E+15,7402939-E32X-500,73287 FakeData Rd,56397 FakeData Rd,tx907,0,875.732.182.65
908,5592@gmail.com,407833883,5.42E+15,9957222-E32X-500,5010 FakeData Rd,77908 FakeData Rd,tx908,0,152.700.694.676
909,3641@gmail.com,401591842,5.80E+15,4986780-E32X-500,423 FakeData Rd,54707 FakeData Rd,tx909,1,391.175.829.217
910,6321@gmail.com,831377483,5.65E+15,180597-E32X-500,54674 FakeData Rd,21255 FakeData Rd,tx910,0,707.515.348.130
911,7997@gmail.com,666189343,5.25E+15,4909541-E32X-500,84207 FakeData Rd,53096 FakeData Rd,tx911,0,274.634.93.953
912,4907@gmail.com,848258693,5.50E+15,2731147-E32X-500,10504 FakeData Rd,10167 FakeData Rd,tx912,0,157.965.432.283
913,4253@gmail.com,551388812,5.26E+15,9463730-E32X-500,66062 FakeData Rd,16303 FakeData Rd,tx913,0,633.936.438.299
914,2332@gmail.com,744261860,5.81E+15,9035841-E32X-500,52582 FakeData Rd,69535 FakeData Rd,tx914,0,756.551.264.155
915,8102@gmail.com,805053129,5.49E+15,2936835-E32X-500,7646 FakeData Rd,71644 FakeData Rd,tx915,0,218.658.743.941
916,8383@gmail.com,799949855,5.33E+15,757376-E32X-500,80054 FakeData Rd,40950 FakeData Rd,tx916,0,517.178.355.39
917,9205@gmail.com,852575457,5.84E+15,3880174-E32X-500,21757 FakeData Rd,60181 FakeData Rd,tx917,0,734.701.870.748
918,5534@gmail.com,773613632,5.71E+15,4162230-E32X-500,24106 FakeData Rd,3370 FakeData Rd,tx918,0,773.366.481.411
919,254@gmail.com,828480168,5.36E+15,384133-E32X-500,51938 FakeData Rd,79026 FakeData Rd,tx919,0,661.973.167.496
920,9839@gmail.com,833402013,5.33E+15,4191477-E32X-500,76092 FakeData Rd,8203 FakeData Rd,tx920,0,806.502.872.975
921,9258@gmail.com,415887701,5.35E+15,951438-E32X-500,45272 FakeData Rd,79341 FakeData Rd,tx921,0,270.582.701.635
922,1982@gmail.com,408346199,5.65E+15,2347375-E32X-500,89126 FakeData Rd,46365 FakeData Rd,tx922,0,591.756.902.142
923,9936@gmail.com,536179328,5.79E+15,2758987-E32X-500,7817 FakeData Rd,3135 FakeData Rd,tx923,0,453.329.364.990
924,6092@gmail.com,662274771,5.49E+15,3399768-E32X-500,58422 FakeData Rd,51832 FakeData Rd,tx924,0,509.402.524.628
925,7747@gmail.com,737456196,5.48E+15,9139789-E32X-500,2430 FakeData Rd,73157 FakeData Rd,tx925,0,610.992.631.360
926,9414@gmail.com,838842362,5.45E+15,6645762-E32X-500,32001 FakeData Rd,41238 FakeData Rd,tx926,0,498.636.18.760
927,5754@gmail.com,560538527,5.35E+15,7297167-E32X-500,60932 FakeData Rd,32876 FakeData Rd,tx927,0,386.225.489.174
928,3564@gmail.com,873941790,5.76E+15,9803034-E32X-500,18768 FakeData Rd,41806 FakeData Rd,tx928,0,317.590.13.490
929,6157@gmail.com,615739569,5.28E+15,6855413-E32X-500,24399 FakeData Rd,61300 FakeData Rd,tx929,0,106.322.504.436
930,8407@gmail.com,468413086,5.54E+15,427603-E32X-500,42641 FakeData Rd,51117 FakeData Rd,tx930,0,384.467.192.485
931,6433@gmail.com,863807443,5.34E+15,912499-E32X-500,48422 FakeData Rd,66237 FakeData Rd,tx931,0,374.702.746.881
932,7533@gmail.com,402472325,5.66E+15,1513246-E32X-500,72258 FakeData Rd,58677 FakeData Rd,tx932,0,712.420.762.686
933,5756@gmail.com,882065028,5.37E+15,4928595-E32X-500,2928 FakeData Rd,46337 FakeData Rd,tx933,0,924.365.83.96
934,6629@gmail.com,557919921,5.73E+15,8151128-E32X-500,25249 FakeData Rd,31887 FakeData Rd,tx934,0,264.423.386.557
935,8221@gmail.com,494512788,5.22E+15,1684331-E32X-500,40525 FakeData Rd,80280 FakeData Rd,tx935,0,523.928.543.575
936,5913@gmail.com,590631056,5.87E+15,8687596-E32X-500,68689 FakeData Rd,62569 FakeData Rd,tx936,0,542.357.382.405
937,474@gmail.com,742027039,5.72E+15,5888842-E32X-500,10709 FakeData Rd,17325 FakeData Rd,tx937,0,302.530.978.803
938,3810@gmail.com,417311669,5.62E+15,455760-E32X-500,46944 FakeData Rd,89458 FakeData Rd,tx938,0,252.394.625.437
939,9321@gmail.com,513312249,5.74E+15,956140-E32X-500,37390 FakeData Rd,12796 FakeData Rd,tx939,0,368.543.668.324
940,4270@gmail.com,778615568,5.30E+15,5858584-E32X-500,4688 FakeData Rd,46422 FakeData Rd,tx940,0,542.439.46.784
941,901@gmail.com,645966936,5.47E+15,4213001-E32X-500,41412 FakeData Rd,22443 FakeData Rd,tx941,0,862.804.963.6
942,1463@gmail.com,858351120,5.83E+15,3922933-E32X-500,71595 FakeData Rd,8468 FakeData Rd,tx942,0,991.646.707.5
943,3452@gmail.com,811783731,5.29E+15,9429630-E32X-500,58923 FakeData Rd,3411 FakeData Rd,tx943,0,224.964.99.2
944,2002@gmail.com,415907945,5.57E+15,3635797-E32X-500,48553 FakeData Rd,35427 FakeData Rd,tx944,0,819.197.348.429
945,5636@gmail.com,624840368,5.83E+15,5146217-E32X-500,19665 FakeData Rd,8334 FakeData Rd,tx945,0,171.138.120.443
946,7128@gmail.com,574072946,5.60E+15,8756681-E32X-500,28848 FakeData Rd,12061 FakeData Rd,tx946,0,342.246.841.600
947,1306@gmail.com,596640967,5.69E+15,1897561-E32X-500,13126 FakeData Rd,1261 FakeData Rd,tx947,0,242.282.693.489
948,3316@gmail.com,440024815,5.38E+15,9308880-E32X-500,55731 FakeData Rd,85506 FakeData Rd,tx948,0,841.278.885.999
949,2945@gmail.com,795770001,5.87E+15,5035079-E32X-500,17877 FakeData Rd,72943 FakeData Rd,tx949,0,432.732.638.942
950,7776@gmail.com,705116350,5.76E+15,2918225-E32X-500,67829 FakeData Rd,2389 FakeData Rd,tx950,0,662.521.254.51
951,4900@gmail.com,497192392,5.68E+15,3635540-E32X-500,25324 FakeData Rd,43932 FakeData Rd,tx951,0,644.175.270.22
952,8687@gmail.com,821878081,5.73E+15,4917956-E32X-500,71239 FakeData Rd,60598 FakeData Rd,tx952,0,283.168.798.801
953,5669@gmail.com,895356635,5.54E+15,7888414-E32X-500,41151 FakeData Rd,28400 FakeData Rd,tx953,0,846.419.434.900
954,8321@gmail.com,501191144,5.37E+15,2206377-E32X-500,39916 FakeData Rd,71262 FakeData Rd,tx954,0,778.951.76.235
955,8769@gmail.com,423361268,5.28E+15,6673011-E32X-500,85586 FakeData Rd,48132 FakeData Rd,tx955,0,520.672.797.912
956,6490@gmail.com,545543258,5.62E+15,8909898-E32X-500,33925 FakeData Rd,54215 FakeData Rd,tx956,0,880.608.451.680
957,7301@gmail.com,550269147,5.65E+15,5867285-E32X-500,16262 FakeData Rd,63308 FakeData Rd,tx957,0,388.160.949.403
958,9378@gmail.com,523663574,5.63E+15,1100342-E32X-500,3222 FakeData Rd,24140 FakeData Rd,tx958,0,859.564.455.828
959,3019@gmail.com,880993231,5.35E+15,1023386-E32X-500,81929 FakeData Rd,60189 FakeData Rd,tx959,0,121.376.141.220
960,1522@gmail.com,475273116,5.22E+15,8034900-E32X-500,39827 FakeData Rd,31836 FakeData Rd,tx960,0,615.912.178.403
961,7048@gmail.com,625696701,5.82E+15,4385002-E32X-500,5317 FakeData Rd,68217 FakeData Rd,tx961,0,804.558.98.103
962,7341@gmail.com,537113146,5.63E+15,9224916-E32X-500,76926 FakeData Rd,5919 FakeData Rd,tx962,0,538.126.626.398
963,8334@gmail.com,626593732,5.77E+15,5934167-E32X-500,48576 FakeData Rd,75032 FakeData Rd,tx963,0,373.749.398.179
964,9250@gmail.com,886039736,5.60E+15,3503993-E32X-500,6870 FakeData Rd,88648 FakeData Rd,tx964,0,250.479.180.369
965,6413@gmail.com,717585711,5.46E+15,3231627-E32X-500,57334 FakeData Rd,82062 FakeData Rd,tx965,0,514.724.221.286
966,1004@gmail.com,555880807,5.21E+15,1381072-E32X-500,30658 FakeData Rd,6135 FakeData Rd,tx966,0,930.290.192.477
967,4331@gmail.com,865428248,5.51E+15,3232087-E32X-500,84523 FakeData Rd,32235 FakeData Rd,tx967,0,516.407.347.261
968,8887@gmail.com,637014659,5.35E+15,498072-E32X-500,76287 FakeData Rd,50020 FakeData Rd,tx968,0,989.970.82.765
969,7394@gmail.com,747927335,5.76E+15,1427823-E32X-500,38610 FakeData Rd,53959 FakeData Rd,tx969,0,927.982.853.707
970,9795@gmail.com,757746310,5.63E+15,169458-E32X-500,34202 FakeData Rd,34752 FakeData Rd,tx970,0,831.223.237.244
971,2622@gmail.com,548739822,5.80E+15,2375576-E32X-500,48125 FakeData Rd,31729 FakeData Rd,tx971,0,403.888.161.370
972,9649@gmail.com,652467030,5.49E+15,5874804-E32X-500,23347 FakeData Rd,62070 FakeData Rd,tx972,0,608.835.343.368
973,5798@gmail.com,545353550,5.75E+15,9922515-E32X-500,46113 FakeData Rd,47533 FakeData Rd,tx973,0,958.821.251.427
974,7832@gmail.com,471388826,5.57E+15,7911162-E32X-500,68743 FakeData Rd,63210 FakeData Rd,tx974,0,561.623.957.869
975,1437@gmail.com,465049839,5.74E+15,5204985-E32X-500,1916 FakeData Rd,29530 FakeData Rd,tx975,0,699.126.196.114
976,4612@gmail.com,739994338,5.52E+15,208572-E32X-500,48412 FakeData Rd,15109 FakeData Rd,tx976,0,930.289.229.867
977,1562@gmail.com,583698715,5.44E+15,7394616-E32X-500,18335 FakeData Rd,75071 FakeData Rd,tx977,1,905.921.986.394
978,6923@gmail.com,817810116,5.47E+15,3925937-E32X-500,59616 FakeData Rd,1471 FakeData Rd,tx978,0,348.265.512.745
979,6148@gmail.com,798976622,5.22E+15,3005445-E32X-500,42056 FakeData Rd,78188 FakeData Rd,tx979,0,134.434.311.921
980,6464@gmail.com,695232897,5.24E+15,3351266-E32X-500,86690 FakeData Rd,80154 FakeData Rd,tx980,0,428.504.998.12
981,3237@gmail.com,794956726,5.72E+15,6450287-E32X-500,38646 FakeData Rd,12144 FakeData Rd,tx981,0,837.596.431.233
982,7353@gmail.com,435896762,5.66E+15,9289911-E32X-500,6108 FakeData Rd,85244 FakeData Rd,tx982,0,437.130.747.889
983,2582@gmail.com,406574172,5.40E+15,2891020-E32X-500,9301 FakeData Rd,70334 FakeData Rd,tx983,0,571.548.581.711
984,4778@gmail.com,517350078,5.57E+15,8671469-E32X-500,34577 FakeData Rd,48000 FakeData Rd,tx984,0,455.506.279.117
985,4793@gmail.com,641497129,5.66E+15,8116784-E32X-500,33417 FakeData Rd,11661 FakeData Rd,tx985,0,426.675.19.329
986,5608@gmail.com,612997488,5.46E+15,9003806-E32X-500,66468 FakeData Rd,78451 FakeData Rd,tx986,0,117.304.465.762
987,7449@gmail.com,766066760,5.23E+15,1730809-E32X-500,80882 FakeData Rd,55542 FakeData Rd,tx987,0,432.546.435.582
988,6318@gmail.com,439303413,5.36E+15,4378860-E32X-500,25448 FakeData Rd,6517 FakeData Rd,tx988,0,418.300.104.172
989,7208@gmail.com,457599274,5.67E+15,5200230-E32X-500,87786 FakeData Rd,23606 FakeData Rd,tx989,0,878.648.665.783
990,8075@gmail.com,413343116,5.69E+15,8046761-E32X-500,1796 FakeData Rd,63818 FakeData Rd,tx990,0,827.151.859.416
991,5995@gmail.com,720373451,5.46E+15,511080-E32X-500,40540 FakeData Rd,57935 FakeData Rd,tx991,0,851.955.468.430
992,2495@gmail.com,812437502,5.68E+15,9851717-E32X-500,77393 FakeData Rd,77766 FakeData Rd,tx992,0,416.414.642.650
993,8882@gmail.com,441263668,5.27E+15,7129414-E32X-500,79807 FakeData Rd,59839 FakeData Rd,tx993,0,145.664.344.471
994,1740@gmail.com,467122622,5.86E+15,6257386-E32X-500,51490 FakeData Rd,79603 FakeData Rd,tx994,0,367.847.464.869
995,2967@gmail.com,702784883,5.28E+15,7259340-E32X-500,18439 FakeData Rd,49345 FakeData Rd,tx995,0,782.838.486.448
996,5726@gmail.com,652272838,5.23E+15,4891075-E32X-500,1151 FakeData Rd,6975 FakeData Rd,tx996,0,363.591.802.483
997,1714@gmail.com,696255130,5.85E+15,7093162-E32X-500,75103 FakeData Rd,3962 FakeData Rd,tx997,0,912.807.452.611
998,323@gmail.com,491572090,5.37E+15,1839233-E32X-500,43164 FakeData Rd,33291 FakeData Rd,tx998,0,517.812.243.749
999,9795@gmail.com,665238320,5.73E+15,2194355-E32X-500,66465 FakeData Rd,36571 FakeData Rd,tx999,0,839.719.42.14
1000,3578@gmail.com,578508016,5.62E+15,7835895-E32X-500,83517 FakeData Rd,44226 FakeData Rd,tx1000,0,146.601.739.431
1001,586@gmail.com,536592766,5.41E+15,6632656-E32X-500,11532 FakeData Rd,37966 FakeData Rd,tx1001,0,758.779.292.115
1002,4732@gmail.com,478647461,5.64E+15,9298439-E32X-500,43457 FakeData Rd,66922 FakeData Rd,tx1002,0,507.734.363.122
